,tweet_dt,topic,id,username,name,tweet,like_count,reply_count,retweet_count,created_at
898,2020-05-28,Hongkongprotests,1265945085901860864,WesJWHK,Wesley James 韋😷,"@amcoren Sorry about this Anna, hope you &amp; your crew are ok
CCP has turned Hong Kong into a war zone with… https://t.co/iqCPm2sya4",2,0,1,2020-05-28 09:56:43
899,2020-05-28,Hongkongprotests,1265944946340589569,huge37509135,truthstilltruth,"@PMBreakingNews Similar things, or even more severe, happened in #HongKong, but the western media glorified those… https://t.co/eHF14TXiSP",0,0,0,2020-05-28 09:56:09
900,2020-05-28,Hongkongprotests,1265944775410188289,laraatatoprak,#blacklivesmatter,STOP SHARING FACES OF THE PROTESTORS YOU D*MBASSES #BlackLivesMatter #HongKongProtests,1,0,0,2020-05-28 09:55:29
901,2020-05-28,Hongkongprotests,1265944666773561346,LisatheInfidel,American Warrior,"Last night @SecPompeo
announced #hongkong was no longer autonomous 
@CNN #China approves controversial national sec… https://t.co/noYdwCaYnQ",0,0,0,2020-05-28 09:55:03
902,2020-05-28,Hongkongprotests,1265944215701381125,drshwetadwivedi,The_ dentist,"Fight back hong kongers .All my indian friend's tweet for hong kongers , China's brutality in hong kong is worst th… https://t.co/aWp60D1btq",1,0,0,2020-05-28 09:53:15
903,2020-05-28,Hongkongprotests,1265944172067864583,Jelllly6,Jelllly,@ezracheungtoto @FloraLee_hkers There's nothing surprise with the result. Chinese style of Democracy means looks li… https://t.co/QkP8dl0BWL,0,0,0,2020-05-28 09:53:05
904,2020-05-28,Hongkongprotests,1265944095182204930,afshinrattansi,Afshin Rattansi,"Does @UKLabour's Shadow Foreign Secretary Lisa Nandy think a ""longstanding relationship"" of heroin &amp; opium dealing… https://t.co/bTkjCZP8ll",98,0,38,2020-05-28 09:52:47
905,2020-05-28,Hongkongprotests,1265943813245358081,IshanJainBJP,Ishan Jain #KRT,@republic We support #HongKongProtests for their freedom china should free #Tibet #HongKong #Tiwan,1,0,0,2020-05-28 09:51:39
906,2020-05-28,Hongkongprotests,1265943700498116608,IronCurtainHK,Iron HK😷,"@lukedepulford It is not the beginning of the end , it is not even the end of the beginning. Fight on!… https://t.co/QrDPQ8tJL1",0,0,0,2020-05-28 09:51:12
907,2020-05-28,Hongkongprotests,1265943369580187648,PiiiiZiiii,PeeZee.,"totally agreed 
#HongKongProtests you're the best against those fucking communists in #China https://t.co/ugPgGhqNop",4,0,1,2020-05-28 09:49:54
908,2020-05-28,Hongkongprotests,1265943283546632192,JacquesDuclos_,Jacques Duclos -Alexandre ☭ 🇫🇷 - 🇨🇺🇨🇳🇻🇪,#NationalSecurityLaw a 'death knell' for US intervention in HK: Global Times editorial #HongKongProtests #USA… https://t.co/fjgEr7sOGw,2,0,0,2020-05-28 09:49:33
909,2020-05-28,Hongkongprotests,1265943106018369541,karimraffa,Karim RAFFA,"""China's government, shame on you!""

Pro-democracy student activists supporting the #HongKongProtests are urging Ta… https://t.co/G33KpneH0z",0,0,0,2020-05-28 09:48:51
910,2020-05-28,Hongkongprotests,1265943000934281216,ringnono8,ringnono8,"The purpose of the protests, filmed by tweeters in Osaka, Japan, is not freedom at all, but to sell Hong Kong to th… https://t.co/qCYChYdZTw",2,0,0,2020-05-28 09:48:26
911,2020-05-28,Hongkongprotests,1265942786764705794,AngelliLi15,Angelli,"Hong Kong will be reborn just like phoenix!
Hong Kong Independence
Only the way out
#HongKongProtests… https://t.co/xAW72neCnh",0,0,0,2020-05-28 09:47:35
912,2020-05-28,Hongkongprotests,1265942585916436481,AOnewith,theoriginalalternative,@AmbLiuXiaoMing @AmbLiuXiaoMing @ChineseEmbinUK   Wrong! The welfare of people whereever in the world is the concer… https://t.co/wEjy3XL3Zt,5,0,1,2020-05-28 09:46:47
913,2020-05-28,Hongkongprotests,1265942374888292352,Korean_Pho,Pho from Korea,"@hk_watch #HongKongers will be winners of fights against #CCP surely!

#CCP_is_terrorist 
#CCPChinaJudgmentDay 
#HongKongProtests 
#HongKong",0,0,0,2020-05-28 09:45:56
914,2020-05-28,Hongkongprotests,1265942343942836224,ECHAN_V2,ECHAN,one person being murdered is not a good reason for purge material... what is happening in Hong Kong is a good reaso… https://t.co/xKy9ZIAmiQ,1,0,0,2020-05-28 09:45:49
915,2020-05-28,Hongkongprotests,1265941891029352448,KeithMcCullough,Keith McCullough,"China bans subversion, secession, terrorism and ""foreign interference"" #HongKongProtests",28,0,11,2020-05-28 09:44:01
916,2020-05-28,Hongkongprotests,1265941661844209665,TibetPeople,Tibetans,"“The Communist Party of #China has confirmed death of #HongKong's #OneCountryTwoSystems, a tragic for #HongKongers”… https://t.co/4dxhvWflzb",23,0,17,2020-05-28 09:43:06
917,2020-05-28,Hongkongprotests,1265941573327441920,QuickTake,Bloomberg QuickTake,"""China's government, shame on you!""

Pro-democracy student activists supporting the #HongKongProtests are urging Ta… https://t.co/565Pps3PyM",82,0,31,2020-05-28 09:42:45
918,2020-05-28,Hongkongprotests,1265940538118688768,huge37509135,truthstilltruth,"@TomiLahren That’s exactly the situation in #HongKong for the previous year, and the western media glorified those… https://t.co/JDlsARnaBA",8,0,1,2020-05-28 09:38:38
919,2020-05-28,Hongkongprotests,1265940462059192325,YhkTerry,Terry YHK,"Thank you support #HongKong.

#HongKongProtests
#HongKonger
#FightForFreedom
#StandWithHongKong https://t.co/JSl1BJitL9",1,0,0,2020-05-28 09:38:20
920,2020-05-28,Hongkongprotests,1265940276574588935,malikseab,Malik,"Bhakts &amp; Sanghi’s tweeting about #HongKongProtests prosecution #Uighurs, occupied eastern Turkmenistan et al are th… https://t.co/fkWrll1BUE",2,0,1,2020-05-28 09:37:36
921,2020-05-28,Hongkongprotests,1265940086908047361,KwanWest,i love you 3000,Phoenixism. #StandWithHongKong #HongKongProtests #HongKongIndependence https://t.co/eFkSAqw3Zd,1,0,1,2020-05-28 09:36:51
922,2020-05-28,Hongkongprotests,1265939661219704832,KwanWest,i love you 3000,Thank you #StandWithHongKong. #HongKongProtests #NationalSecurityLaw https://t.co/8vssTUaIvK,0,0,0,2020-05-28 09:35:09
923,2020-05-28,Hongkongprotests,1265939652512550914,ECHAN_V2,ECHAN,"#HongKong needs saving. 
https://t.co/6Tz2IdnmbT #HongKongProtests #HongKongPoliceTerrorists #HongKongNeedsHelp",0,0,0,2020-05-28 09:35:07
924,2020-05-28,Hongkongprotests,1265939459515670528,Anonymous05600,Anonymous,"Make no mistake: Hong Kong will be free.

#Anonymous #OpHongKong #SelfDetermination #HongKongProtests.👇 https://t.co/fk4hDVZ19M",3,0,2,2020-05-28 09:34:21
925,2020-05-28,Hongkongprotests,1265939099636002817,YhkTerry,Terry YHK,"They sold Hong Kong.

#HongKong
#HongKongProtests
#HKSAR
#HongKongPolice
#CCP https://t.co/hTD0tPTAj7",1,0,1,2020-05-28 09:32:56
926,2020-05-28,Hongkongprotests,1265938910741442560,thefirstindia,First India,#Beijing | China’s parliament on Thursday approved a new controversial security law for #HongKong which would make… https://t.co/CAolJlpmzF,1,0,1,2020-05-28 09:32:10
927,2020-05-28,Hongkongprotests,1265938569778155520,CCKKI,Cinzia,"This isn't #HongKong in #China, these aren't #HongKongProtests.

It is #Minneapolis in #Minnesota #US, it is… https://t.co/qPmvTXy634",2,0,0,2020-05-28 09:30:49
928,2020-05-28,Hongkongprotests,1265938519337299970,Korean_Pho,Pho from Korea,"@ClaudiaMCMo Idk #HongKongPolice makes RIOTS in HK not save #HKers property, safety. Is they police? No, they can't… https://t.co/i9k9kSRuJo",0,0,0,2020-05-28 09:30:37
929,2020-05-28,Hongkongprotests,1265938362197774338,AlBawabaEnglish,Al Bawaba News,The Chinese government says the United States and Britain have been fanning the flames of the unrest in Hong Kong b… https://t.co/QtqUJMUX6I,5,0,3,2020-05-28 09:30:00
930,2020-05-28,Hongkongprotests,1265938273131589632,Korean_Pho,Pho from Korea,"@BABAYAGa2_0 Cuz they r terrorists who are called #HongKongPolice ""in name only""!

#HongKongPoliceTerrorists… https://t.co/Od2HbMB2sn",0,0,0,2020-05-28 09:29:38
931,2020-05-28,Hongkongprotests,1265937996316114945,DayDay11240808,daisy 😷🇺🇸🇭🇰🙋🏻‍♀️,"😂 barbaric is killing live animals like dogs cats whatever, unreasonable is taking hk before their time is up shame… https://t.co/rtPblH50MF",0,0,0,2020-05-28 09:28:32
932,2020-05-28,Hongkongprotests,1265937871220936705,siuluntommy,siuluntommy,This is Hong Kong #HongKongProtests #StandwithHonKong https://t.co/y912ZrRdNz,0,0,0,2020-05-28 09:28:03
933,2020-05-28,Hongkongprotests,1265937184894464000,Matts_Back,Matt Bell,The Chinese anthem is crap! And everyone should have the right to say that without being locked up! The people of H… https://t.co/8buwYC8bf3,0,0,0,2020-05-28 09:25:19
934,2020-05-28,Hongkongprotests,1265937105382977536,TomDickson16,Tom Dickson,What’s up Dominic Rabb? Waiting for your namesake to tell you what to say? #HongKongProtests,0,0,0,2020-05-28 09:25:00
935,2020-05-28,Hongkongprotests,1265937031995297793,Sociabubble,Chana Chatete.,"@Dai_James1942 The @GOVUK @10DowningStreet rolled over on #China and let them do what they want. 

Now they won’t d… https://t.co/ltMHDjDKHv",0,0,0,2020-05-28 09:24:43
936,2020-05-28,Hongkongprotests,1265936804571561985,twoleung,Two Leung 🇭🇰,"China parliament approves plan to impose Hong Kong security law, as 2878 votes in favour, 1 vote against (by mistak… https://t.co/0HAQoDM0ON",16,0,16,2020-05-28 09:23:48
937,2020-05-28,Hongkongprotests,1265936799630794752,theglobalist,The Globalist,"How are the #HongKongProtests  affecting its hospitality sector?

Very badly. Revenues of bars in Hong Kong have mo… https://t.co/UuC234TT8e",0,0,0,2020-05-28 09:23:47
938,2020-05-28,Hongkongprotests,1265936464140996608,phil_barratt,Phil_barratt,"#BorisJohnston please cancel chinese 5g. Go for open source options. We have to stop buying chinese, levy 200% impo… https://t.co/l0D1ageJif",1,0,1,2020-05-28 09:22:27
939,2020-05-28,Hongkongprotests,1265936334104989697,MrAlastairJames,Alastair James,This doesn't look good by any standards #HongKongProtests  https://t.co/6MZcLJmm1s,0,0,0,2020-05-28 09:21:56
940,2020-05-28,Hongkongprotests,1265935878549102592,aakankshaajoshi,𝑎.,So Hong Kong is going to loose its authority as a SAR? Or no? #HongKongProtests,0,0,0,2020-05-28 09:20:08
941,2020-05-28,Hongkongprotests,1265935621849329664,_Michelle_Hung_,Michelle Hung,"Hong Kong is about to become China.
#NationalSecurityLaw #HongKongProtests #HongKongPoliceTerrorism https://t.co/op9h2xgd9j",1,0,0,2020-05-28 09:19:06
942,2020-05-28,Hongkongprotests,1265935535912054784,huge37509135,truthstilltruth,Look at how #HongKongRioters hit a man simply because he cleared the road blocks set by the rioters. Freedom fighte… https://t.co/0ZthYle9Un,1,0,0,2020-05-28 09:18:46
943,2020-05-28,Hongkongprotests,1265935476399079425,BeWaterHKG,Hong Kong - Be Water,"I strongly believe you're wrong Carrie Lam

#HongKongProtests 
#StandWithHongKong https://t.co/GPdKHvpRwr",49,0,25,2020-05-28 09:18:32
944,2020-05-28,Hongkongprotests,1265935366860800001,ThePeteJay,PETE,"Hong Kong will be the fire that brings down the house of CCP #HongKongProtests

https://t.co/q0Ne30Z3b2",1,0,0,2020-05-28 09:18:06
945,2020-05-28,Hongkongprotests,1265935196580384768,phil_barratt,Phil_barratt,"Fight for #HongKong this matters more, it's the future of a free and democratic world. Stand with #HongKongProtests… https://t.co/ciVjA86GzT",0,0,0,2020-05-28 09:17:25
946,2020-05-28,Hongkongprotests,1265934862210514944,darking2jarlie,☯ 𝕵𝖆𝖌𝖎𝖗 𝕽𝖆𝖔 ıllıllı तमस राज ıllıllı☣️,Black day for autonomy of 🇭🇰 #HongKong #HongKongProtests #CCPVirus #CCPTyranny #RIPHongKong #USA #FreeHongKong… https://t.co/dEltuuzIDs,1,0,0,2020-05-28 09:16:05
947,2020-05-28,Hongkongprotests,1265934587470864385,TPE_connect,www.THEPIGEONEXPRESS.com,Hongkongers protests as government mulls to pass Chinese national anthem bill** #HongKong #HongKongProtests… https://t.co/6xNFFGjbKh,0,0,1,2020-05-28 09:15:00
948,2020-05-28,Hongkongprotests,1265934255978278913,ineffable0613_,𝐒𝐨𝐩𝐞𝐟𝐨𝐫𝐞𝐯𝐞𝐫⁷⟭⟬🍁,"One country Two system is END.
And also Hong Kong has no more freedom..
#SOSHK #hongKongindependence… https://t.co/xIWhegVXO4",1,0,1,2020-05-28 09:13:41
949,2020-05-28,Hongkongprotests,1265934079977033728,phil_barratt,Phil_barratt,"@HongStrike @TomTugendhat It is crucial, now more than ever that we @TomTugendhat stand with #hongkong and support… https://t.co/Ba1lXm01nm",1,0,0,2020-05-28 09:12:59
950,2020-05-28,Hongkongprotests,1265933663809798144,phil_barratt,Phil_barratt,"@TomTugendhat @JGForsyth @10DowningStreet @spectator @ChinaResearchGp It is crucial, now more than ever that we… https://t.co/AmG3ERNZ3N",1,0,0,2020-05-28 09:11:20
951,2020-05-28,Hongkongprotests,1265933416790441984,La_Cle_ANGLAISE,La Clé Anglaise,"#actualités🇺🇸🇭🇰🇨🇳
The US no longer recognises Hong Kong's autonomy.
➡️https://t.co/dugP5VzbG5
As the Chinese parlia… https://t.co/yRDoF6PsvO",1,0,4,2020-05-28 09:10:21
952,2020-05-28,Hongkongprotests,1265933328995188736,phil_barratt,Phil_barratt,"It is crucial, now more than ever that we @TomTugendhat stand with #hongkong and support the right for… https://t.co/jruh2TYJfF",0,0,1,2020-05-28 09:10:00
953,2020-05-28,Hongkongprotests,1265932957505802240,LouisGerber8,Louis Gerber,@KenRoth of Human Rights Watch @HRW writes that #HongKongers do not want to live under a #dictatorship… https://t.co/addUSPb82K,0,0,0,2020-05-28 09:08:31
954,2020-05-28,Hongkongprotests,1265932930062450690,Rohitrai44,Rohit Rahasya,"#IndiaChinaFaceOff #laddakh #HongKongProtests #TaiwanCanHelp 
Real Size of #XijinpingVirus 

#PMOfIndia… https://t.co/p5n7e4rJdP",0,0,0,2020-05-28 09:08:25
955,2020-05-28,Hongkongprotests,1265932197346848768,KeepCalmResist,Paige Price,@SecPompeo How can you stand by the people of #HongKongProtests yet tell them your selling out their democracy in t… https://t.co/Z9voJPx4yy,0,0,0,2020-05-28 09:05:30
956,2020-05-28,Hongkongprotests,1265931660362735616,yexu123,也许,"Please fill the questionnaire, it’s a chance to spread the news to western countries.#HongKong #HongKongProtests https://t.co/E7Z187IZ2N",1,0,1,2020-05-28 09:03:22
957,2020-05-28,Hongkongprotests,1265931642943700992,DisplaysThe,Slogantagsz Clear Displays-SmartSenseTechnology,"Beijing will not flood economy with liquidity in #COVID19 recovery, measures are forceful, targeted says Chinese Pr… https://t.co/IGVXCQLF3p",1,0,0,2020-05-28 09:03:18
958,2020-05-28,Hongkongprotests,1265931501461557250,Yellow34950210,Yellow,"Vote count for National security law for #HongKong 
#China #HongKongProtests https://t.co/OYmsnma5VS",0,0,0,2020-05-28 09:02:44
959,2020-05-28,Hongkongprotests,1265931485615403010,theglobalist,The Globalist,"Hong Kong's future on the line?

China’s controversial Hong Kong security law will surely stoke the flames of prote… https://t.co/8L0xcVL9at",0,0,0,2020-05-28 09:02:40
960,2020-05-28,Hongkongprotests,1265931480116670465,Truth_Informant,USA,@RichScotford The Hong Kong protesters/terrorists wanted to protect murderers &amp; give them leniency for their crimes… https://t.co/R2Gu8CMrTq,0,0,0,2020-05-28 09:02:39
961,2020-05-28,Hongkongprotests,1265931432620199936,TotoriMalisa,Malisa Totori,@lukedepulford #China must not be allowed to walkover without any consequences over its forced and illegitimate pro… https://t.co/4O7xNxNE1e,0,0,0,2020-05-28 09:02:28
962,2020-05-28,Hongkongprotests,1265931400592543745,Jelllly6,Jelllly,"@XinqiSu ""One Country, Two System"" is finally died. We all should stop fantasizing #HongKong still can be #HongKong… https://t.co/u5GTsx9umB",0,0,0,2020-05-28 09:02:20
963,2020-05-28,Hongkongprotests,1265931131511341057,itsornella__,I stand with HK 🇭🇰 Jeon Ornella 오르넬라 🌸🐰,"@CallmeOuqiqi @joshuawongcf Italy stands with #HongKongProtests 🇮🇹🇭🇰
#Hongkong isn’t alone, but China maybe yes, ba… https://t.co/PavuS6Kutd",9,0,0,2020-05-28 09:01:16
964,2020-05-28,Hongkongprotests,1265930883179204608,sakaltimes,Sakal Times,#US strips #HongKong of special trading status as it accuses #China of trampling on the territory's autonomy.… https://t.co/4kgj1wv87W,1,0,0,2020-05-28 09:00:17
965,2020-05-28,Hongkongprotests,1265930883044966401,SakalMediaNews,sakalmedia,#US strips #HongKong of special trading status as it accuses #China of trampling on the territory's autonomy.… https://t.co/mvOgttNcsa,4,0,0,2020-05-28 09:00:17
966,2020-05-28,Hongkongprotests,1265930670959968256,Jeanvaljean1533,Valerie Breslin.,"61 MPs. #TrackAndTrace #HongKongNeedsHelp #HongKongProtests 

We absolutely need to resist the ugly &amp; sinister jing… https://t.co/PxPAcBWXZx",14,0,8,2020-05-28 08:59:26
967,2020-05-28,Hongkongprotests,1265930646616064006,SZRECORDS,SGI Hidetoshi Katoh,"@savelifePJ 『New art on  #HongKongProtests Another day of police violence &amp; massive arrest. 
Even young school kids… https://t.co/eD1ANVcwak",0,0,0,2020-05-28 08:59:20
968,2020-05-28,Hongkongprotests,1265930263839666178,felicia_freedom,Felicia for Freedom,"@cnnbrk We need to stand together to push back the invasion of the tyranny.

They can't take away our freedom.  The… https://t.co/jxEiQ1tY8D",2,0,2,2020-05-28 08:57:49
969,2020-05-28,Hongkongprotests,1265930229182279680,Onessa_Cs,ONESSA Csender,"I`m usually an optimistic human, but more and more I have this nightmare that we`re on the point of a totally globa… https://t.co/SRRWhA3Zph",1,0,0,2020-05-28 08:57:41
970,2020-05-28,Hongkongprotests,1265930204851113984,CyberSpaceGal,CyberGirl,And so it begins. Hong Kong 🇭🇰 is loosing its human rights and its independence from the Chinese Communist Party 😢… https://t.co/U1BQ8vtYRL,0,0,0,2020-05-28 08:57:35
971,2020-05-28,Hongkongprotests,1265929975560990726,felicia_freedom,Felicia for Freedom,"@AFP The nation security law is an engine that can't be stopped.

Hongkongers should stand together to strike back.… https://t.co/8h8afHmOrI",10,0,3,2020-05-28 08:56:40
972,2020-05-28,Hongkongprotests,1265929968917204992,Jacobwilson_1,Jacob Wilson,@joshuawongcf Will of people gets trampled under the #commmunist boots of #CCPChina.  #China is #Chinazi. #HongKong… https://t.co/CNYWb3hNYr,0,0,0,2020-05-28 08:56:39
973,2020-05-28,Hongkongprotests,1265929959186616321,BhushanLalKoul2,Bhushan Lal Koul,"#BREAKING: #Chinese #parliament has approved the new controversial #HongKong #national #SecurityLaw.

#IndianArmy… https://t.co/PllRtYMTW0",7,0,4,2020-05-28 08:56:36
974,2020-05-28,Hongkongprotests,1265929892572659712,roza_puzio,Roza PUZIO #FBPE,And the photo that looks like they are all washing their hands after passing this bill... full article in @guardian… https://t.co/oSJ5rvU6h4,1,0,0,2020-05-28 08:56:20
975,2020-05-28,Hongkongprotests,1265929404062085120,Gbnajayrajput,Ajay Singh didwana,#HongKong has lost its autonomy world must support to #HongKong  against #China #SecurityLaw  #HongKongProtests… https://t.co/9nAwKXMETE,0,0,0,2020-05-28 08:54:24
976,2020-05-28,Hongkongprotests,1265929262034554880,weefreddiefoo,SackCummings 🇪🇺 🇩🇪 🕷️,@campbellclaret There are many issues but we cannot turn away from the people in Hong Kong losing their freedom… https://t.co/Kkr2rXMvTp,0,0,0,2020-05-28 08:53:50
977,2020-05-28,Hongkongprotests,1265928697049051136,miss852hk,Miss852😷#StayHome,The new face of #hongkong. @winstonpeters #nz @NZFirstNews What do you think about it? #StandWithHongKong… https://t.co/jVyihbZKHn,1,0,1,2020-05-28 08:51:35
978,2020-05-28,Hongkongprotests,1265928287441661953,HK_Mortal117,Mortal 117,"28th May 
Although Hongkong protesters use different way to against this law, #Chinazi still pass the law without a… https://t.co/Pb2t3BYfSB",1,0,0,2020-05-28 08:49:58
979,2020-05-28,Hongkongprotests,1265928228788531200,8CkXB4xVFSLQzfn,明天还是明天,"#NationalSecurityLaw #HongKongProtests 
R.I.P，Hongkong, freedom",1,0,0,2020-05-28 08:49:44
980,2020-05-28,Hongkongprotests,1265928077093171200,MihirkJha,Mihir Jha ✍️,"China approves new national security legislation in Hong Kong, defying Trump &amp; World. #HongKongProtests
https://t.co/2pFKuvbucd",4,0,1,2020-05-28 08:49:08
981,2020-05-28,Hongkongprotests,1265927357581258752,RJSHMVKB,Angela #5demands,"#CCP members passed National security law,they made a big mistake and who could punish them?#HongKongProtests #HongKong #StandWithHongKong",3,0,1,2020-05-28 08:46:16
982,2020-05-28,Hongkongprotests,1265927167071805441,lisagshort,Lisa Short #CryptoAunty #ShowofStrength4SMEs,China approves controversial national security law for Hong Kong - CNN #HongKongProtests h https://t.co/QKjJiLYGB5,0,0,0,2020-05-28 08:45:31
983,2020-05-28,Hongkongprotests,1265927000796966912,allittakess,🤫,"@Lancegooden Hong Kong's today is the world's tomorrow, we should all show the ccp that we won't be manipulated by… https://t.co/Pf0FwqKxAO",0,0,0,2020-05-28 08:44:51
984,2020-05-28,Hongkongprotests,1265926800833761280,Villain1982,Villain 💫🇬🇧🇦🇺🇨🇦🇳🇿🇺🇸,"@guyverhofstadt You will do nothing - the #EU is weak and irrelevant.
The #Chinese will just ignore the EU.
You are… https://t.co/gmE0FsIBmE",2,0,0,2020-05-28 08:44:03
985,2020-05-28,Hongkongprotests,1265926289677971459,cwc_raven,RavenCWC,"@KellyBlockmp Thank you for supporting #HongKong No matter how #CCP suppress us, we will continue to fight against… https://t.co/tYbYVXi98t",0,0,0,2020-05-28 08:42:01
986,2020-05-28,Hongkongprotests,1265926212691677184,vikash80662229,विकाश हिन्दूस्तानी,"China approves controversial Hong Kong national security law.Critics, including Hong Kong democracy advocates, have… https://t.co/jmx6p97Q1m",1,0,0,2020-05-28 08:41:43
987,2020-05-28,Hongkongprotests,1265926142743080966,reeeeeyuh,Tita Ri,"#HongKongProtests 
#MinneapolisProtests 
My boss letting go of employees
Me being the bearer of bad news
Trying not to pop that pill",1,0,0,2020-05-28 08:41:26
988,2020-05-28,Hongkongprotests,1265925816195657728,TameTheWolf,Wolfie⁷,"It's a sad day for Hong Kong. 

#HongKongProtests 
#HKPoliceTerrorists 
#IStandWithHongKong",0,0,0,2020-05-28 08:40:09
989,2020-05-28,Hongkongprotests,1265925810072047618,TalhaGDhillon,Talha G. Dhillon,"#China bringing twist in world politics, they’re challenging the superpower, upfront to fight the regional military… https://t.co/3Q61PfIqKO",1,0,0,2020-05-28 08:40:07
990,2020-05-28,Hongkongprotests,1265925657038434304,v838mon1,v838mon🇭🇰🌟,"@WSJ That's not the end of #HongKongProtests 

We will keep fighting",9,0,1,2020-05-28 08:39:31
991,2020-05-28,Hongkongprotests,1265925384379478016,_aditya_sinha_,virat,"The rise of #China is a threat to free societies and democracies around the world, intentions of CCP clear. Fellow… https://t.co/KyZw9jXJ0h",1,0,0,2020-05-28 08:38:26
992,2020-05-28,Hongkongprotests,1265925130678530048,CelebrateAwe,Linh Chameleon,"From the start, CCP only wanted Hong Kong for the wealth and economic/trade benefits and did not want democracy in… https://t.co/B5Mau0u46J",0,0,0,2020-05-28 08:37:25
993,2020-05-28,Hongkongprotests,1265924907356938241,Mik70363725,Mik,"Only a few protesters have openly called for Hong Kong’s independence, however, and Chinese officials have so far d… https://t.co/h5TtSvCDU5",0,0,0,2020-05-28 08:36:32
994,2020-05-28,Hongkongprotests,1265924780160679946,walterbilas,Walter Bilas,When are you calling him in for a cup of tea and a chat @DominicRaab ? #HongKongProtests https://t.co/1INHsgKcyr,1,0,0,2020-05-28 08:36:01
995,2020-05-28,Hongkongprotests,1265924612547686402,chanwingkei,Will Chan,"One country one system. This is a massive news, great to see Hong Kong finally unified. People should feel safer, m… https://t.co/Zat7uCCj6n",0,0,0,2020-05-28 08:35:22
996,2020-05-28,Hongkongprotests,1265924452354854912,shubhamchauhn,Thakur Shubham Chauhan,"Finally China's parliament approves Hong Kong security law. Now, the freedom of Hong Kong's ppl has completely fini… https://t.co/BV7iSAstL3",0,0,0,2020-05-28 08:34:43
997,2020-05-28,Hongkongprotests,1265924427490844673,shadowsming,Ming,"@Lancegooden What @SecPompeo Reported was a shot in the arm
#HongKongProtests #HongKongers  need it
and the world n… https://t.co/jKAIt2y69L",0,0,0,2020-05-28 08:34:37
998,2020-05-28,Hongkongprotests,1265924268363218944,alebartis,Lady Alessandra Bartis,"Come on Hong Kong !

#Freedom 

Support #HongKong 

#HongKongProtests #HongKongNeedsHelp",12,0,3,2020-05-28 08:33:59
999,2020-05-28,Hongkongprotests,1265924059025506304,AjayNitin,Nitin Verma,"China has once again disrespect agreement as it usually do whether that is regarding border disputes, UNCLOS etc.… https://t.co/MdD0AwtU44",0,0,0,2020-05-28 08:33:10
1000,2020-05-28,Hongkongprotests,1265923990352048128,vayne_hker,Vayne🎗🇭🇰,"There is no more #HongKongSAR  
The special administrative region is dead since 1997-2020.
also, the creative art i… https://t.co/17o5RyEASu",0,0,0,2020-05-28 08:32:53
1001,2020-05-28,Hongkongprotests,1265923967702859776,Bewater57249897,Bewater 🖐️☝️😷😷😷,"This is a state under a dictatorship 
#HongKongProtests #hongkong
#CCPVirus https://t.co/pfwIUsFULX",3,0,1,2020-05-28 08:32:48
1002,2020-05-28,Hongkongprotests,1265923931606663169,bc22942360,bellybc,"@MaxFerrari Thanks for your concerning! #HongKongProtests

It was tragic! 

They are just kids! #ChildRight 
We sha… https://t.co/QxE6e0YdXF",0,0,0,2020-05-28 08:32:39
1003,2020-05-28,Hongkongprotests,1265923925881413634,ViVAPOST,ViVA POST ★★★,"Chinese Prime Minister Li Keqiang said China will not hesitate to roll out new policies if needed, exceptional situ… https://t.co/TXwKibadep",0,0,0,2020-05-28 08:32:38
1004,2020-05-28,Hongkongprotests,1265923850937733122,_aditya_sinha_,virat,"#HongKong is not Free anymore. A thriving democracy was killed infront of all of us, we let it happen. What is next… https://t.co/8G4bpojLtZ",2,0,0,2020-05-28 08:32:20
1005,2020-05-28,Hongkongprotests,1265923345582682112,Saad_Momin,Saad Momin,"China's belligerence forces me to think again, is Covid-19 laboratory manipulated version of corona virus.

#HongKongProtests",0,0,0,2020-05-28 08:30:19
1006,2020-05-28,Hongkongprotests,1265923290813665280,QuickTake,Bloomberg QuickTake,🇨🇳 China’s decision to impose new #NationalSecurity laws has brought #HongKongProtests back after a pause due to th… https://t.co/Et6hTnD1pw,30,0,23,2020-05-28 08:30:06
1007,2020-05-28,Hongkongprotests,1265923285780443137,chilternbear1,chilternbear,#China are responsible for the #ChinaVirus and now they are attacking the freedom of #HongKong ! The whole world mu… https://t.co/ANRGALbtJh,0,0,0,2020-05-28 08:30:05
1008,2020-05-28,Hongkongprotests,1265922955013316618,SidGaneshan,Sidharth Ganeshan,"Hong Kong cannot be won without its people.
#HongKongProtests
https://t.co/9SM4jnMKx3",0,0,0,2020-05-28 08:28:46
1009,2020-05-28,Hongkongprotests,1265922848436019200,allittakess,🤫,"@KellyBlockmp hong kongers will not bow down to the assault of ccp and Hong Kong police, we will fight till the end… https://t.co/mUMGrOM6sk",0,0,0,2020-05-28 08:28:21
1010,2020-05-28,Hongkongprotests,1265922792207249410,LamMarrie,Marrie Lam,@ElmaAksalic #China will have to pay a steep price for it as global investurs and businessses start distancing from… https://t.co/Xx3sayDajB,12,0,4,2020-05-28 08:28:08
1011,2020-05-28,Hongkongprotests,1265921939467636737,WaseemAzmet,چودھری وسیم عظمت,"This is a #BlackDay in #HongKong 
#HongKongProtests https://t.co/9O4FhdJwOb",0,0,0,2020-05-28 08:24:44
